Strategy,AllC,AllD,OSP,TFT,1MP,GRIM,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AllC,10.0,-3.0,9.548262,9.532,7.2790694,6.558823,3.9742491,3.855581,-1.232,-1.6514524,3.8421044,3.7231762,-1.2934362,-1.7,-2.5482624,-2.5319998,-0.27907005,0.4411762,3.0257514,3.1444213,8.231999,8.651452,3.157894,3.276824,8.293435,8.7
AllD,12.999999,0.0,6.9742494,1.7679999,6.8555818,1.3485477,12.548261,10.279069,12.531999,9.558823,6.8421035,1.7065636,6.723176,1.3,6.0257516,11.231999,6.144422,11.651452,0.45173737,2.7209296,0.46799994,3.441176,6.157893,11.293434,6.276824,11.699999
OSP,10.104246,-1.6094422,9.196306,8.457931,9.398485,6.5359187,6.5692124,6.4705334,2.882428,-0.36745304,5.071669,4.927743,2.7032397,-0.44270405,1.8712188,2.022351,7.2564406,7.8425446,4.380895,6.0482426,5.0802503,8.993694,4.5223923,6.155029,5.6816034,9.044015
TFT,10.107999,-0.40800002,8.653219,7.906977,8.130506,6.915702,6.628377,5.9945726,4.9036546,0.7083016,5.1267376,4.3843102,3.4848626,0.6436,2.735514,4.2797756,3.4149425,8.083744,3.8609097,5.550876,4.562364,8.959476,4.573264,6.2151394,5.3156915,9.0564
1MP,10.627906,-1.5820575,9.539943,8.072009,9.49096,6.549999,10.588934,10.560737,3.7717066,-0.13512449,5.1794324,3.875222,2.7803047,-0.4179437,1.9566282,2.851914,7.362961,8.321712,3.2066042,10.585537,3.8325422,10.751466,4.6425896,10.617636,7.849664,10.772092
GRIM,10.794117,-0.31120333,8.873444,7.175115,8.795192,6.960939,10.886667,8.933752,9.882526,1.0010185,6.264952,2.0656438,5.6324844,0.7311203,5.1105986,9.770914,5.300355,10.16189,1.2145615,8.831959,1.3159589,11.24678,5.837116,10.933618,6.0451956,11.320588
7,11.390558,-2.8957527,7.1247573,6.962982,0.52265614,-0.1346478,5.386941,2.9595516,4.355417,-1.2883867,5.206603,2.8237457,3.4909818,-1.3559844,-1.7140901,-0.6278906,-2.106536,1.4029872,2.2184343,2.3445613,5.9111342,9.873142,4.387459,4.574601,6.1016088,9.957297
8,11.417947,-2.372093,7.0912266,6.4950423,0.4392637,0.29041207,7.5061727,1.50904,6.5673504,0.46957386,5.3268,1.4322308,0.41214356,0.37209308,-2.1949468,0.056270204,-2.1855361,1.4254711,0.9650171,1.0370401,5.4095097,9.74746,4.495222,6.474895,6.071382,9.98206
9,12.591999,-2.892,7.96342,5.689614,6.963014,0.088561215,6.3063617,3.8180163,5.2735243,-1.2008878,5.257475,2.83994,4.1643076,-1.3436,-0.7499461,0.34883732,0.019709911,1.8084134,2.2314794,3.1647077,4.7710004,10.948332,4.4425273,5.5356946,6.860062,11.043599
10,12.688797,-2.2058823,7.252616,2.5921695,6.9802446,2.1124616,11.158225,3.5407844,11.02874,1.095762,6.5213265,1.424653,6.2041626,0.92058825,-0.057965733,1.64628,0.022225542,1.862498,0.9542224,2.919624,1.9625156,10.856542,5.580742,9.792444,6.2173333,11.131121
11,11.42105,-1.5789471,6.092942,5.8543167,5.6259723,0.9220436,5.508229,4.9873805,5.2877903,-0.18891147,5.263157,4.5163517,5.042594,-0.27894706,3.7491632,3.9877906,4.2161345,8.92006,4.333876,4.8547263,4.5543165,10.031014,4.578946,5.325753,4.799511,10.12105
12,11.448498,-0.3938224,6.037508,5.30618,4.5413814,1.8656948,7.5970387,1.6184776,7.4367795,0.9875989,5.4354973,1.7233244,4.0877104,0.90617764,2.802621,6.1367793,2.8917243,9.07542,3.460029,2.0920906,4.00618,9.855266,4.629846,7.0159044,4.7571945,10.148499
13,12.606175,-1.5515023,7.98162,4.6421146,7.8677573,1.0595458,7.0455003,9.624261,6.2595263,0.10805019,5.3140574,3.58772,5.1517534,-0.25150228,3.880998,4.959526,6.0585456,9.917413,3.1717205,10.501231,3.3421144,11.206777,4.751287,10.242681,6.7034106,11.306176
14,12.699999,-0.3,7.251717,2.5444,7.144422,2.1651452,11.209265,3.7209299,11.1556,1.3441176,6.5421033,1.4065636,6.4231763,1.0,5.1482835,9.855599,5.255582,10.234855,1.1907336,8.679069,1.2443999,11.055882,5.857893,10.993435,5.9768243,11.399999
15,12.895751,-1.3905581,7.7815676,4.0888677,7.655441,0.12685867,11.71409,12.106536,10.627892,8.5970125,5.6125417,3.8983932,5.4253993,0.042703617,4.6130595,5.6445856,7.0404506,11.288385,2.8752444,9.4773445,3.0370195,10.134647,4.793397,6.50902,7.176256,11.355983
16,12.891998,-2.592,7.7685227,5.2290015,6.8352942,-0.94833195,10.749947,9.98029,9.651163,8.1915865,5.5574746,3.13994,4.4643073,-1.0436001,3.6936405,4.726478,6.181986,11.200888,2.036582,3.036988,4.3103886,9.911439,4.7425275,5.835695,7.160062,11.343599
17,12.372091,-1.4179437,9.034984,4.5904922,8.962961,0.2525424,12.194947,12.185536,9.94373,8.57453,5.50478,3.9286196,3.5251074,0.017942496,2.4938295,3.4326515,8.490961,9.530425,2.9087753,9.560737,3.5049596,9.709587,4.673202,9.587857,8.56777,9.627906
18,12.205881,-2.6887968,9.045777,8.037484,7.0803757,-0.85654205,10.057965,9.977776,8.35372,8.137502,4.419256,3.7826674,0.20755486,-1.1311206,-1.1582264,-1.0287405,6.459215,8.904238,2.7473845,3.0197582,7.4078307,7.887539,3.4786716,3.795838,8.575346,9.0794115
19,11.609443,-0.10424709,5.619105,4.919751,3.9517596,1.0063051,8.128783,2.74356,7.977651,2.157455,5.4776073,4.318398,3.8449728,0.9559845,3.4307892,7.117574,3.5294688,10.367454,0.80369383,0.60151553,1.5420706,3.4640818,4.9283304,7.296762,5.072257,10.442705
20,11.582061,-0.6279069,6.793398,6.1674595,-0.5855363,-0.75146663,8.043374,2.6370401,7.148088,1.6782879,5.3574123,2.1503367,-0.6176358,-0.77209306,-0.5889333,6.2282953,-0.5607363,10.135128,0.46005806,0.50904,1.9279922,3.450002,4.820569,7.2196975,6.12478,10.417947
21,10.408,-0.107999995,6.139092,5.437638,4.449126,1.0405234,7.2644877,6.585059,5.7202263,1.9162562,5.426738,4.68431,3.7848625,0.94359994,3.371625,5.0963473,4.0054293,9.291698,1.3467817,1.8694957,2.0930235,3.0842984,4.873264,6.515139,5.6156917,9.3564
22,10.311204,-0.79411757,8.785438,8.684041,1.16804,-1.2467809,4.889402,4.6996484,0.22908546,-0.1618901,4.162882,3.9548051,-0.9336189,-1.3205885,-0.8866682,0.117473334,1.0662472,8.998981,1.126557,1.2048091,2.8248851,3.0390615,3.735046,4.3675165,7.9343557,9.26888
23,11.578944,-1.4210523,5.6661234,5.445685,5.1452756,-0.031016788,6.250837,5.7838674,6.0122113,1.0799383,5.421051,5.2004886,4.674247,-0.12105238,4.491771,4.7122116,5.012621,10.18891,3.9070578,4.374029,4.145685,9.077954,4.7368407,4.957406,5.483648,10.278944
24,11.551502,-2.6061773,6.8282814,6.6578875,-0.50123155,-1.2067778,6.119003,3.9414568,5.040476,0.08258674,5.2487125,3.2965908,-0.24268112,-1.3061775,2.9545012,3.740476,0.3757396,9.891951,2.018382,2.132245,5.3578873,8.940455,4.6859426,4.8482466,6.4122815,10.251503
25,10.393821,-1.448498,6.5399723,5.9938216,7.9079103,0.14473489,7.197381,7.108278,3.8632224,0.92458063,5.370153,5.2428055,2.9840968,-0.14849803,2.4029632,2.5632224,8.381523,9.012401,3.962492,5.458621,4.693822,8.134305,4.5645022,5.912291,8.276676,9.093822
