Strategy,AllC,AllD,OSP,TFT,1MP,GRIM,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AllC,10.0,-3.0,9.548262,9.532,7.2790694,6.558823,3.9742491,3.855581,-1.232,-1.6514524,3.8421044,3.7231762,-1.2934362,-1.7,-2.5482624,-2.5319998,-0.27907005,0.4411762,3.0257514,3.1444213,8.231999,8.651452,3.157894,3.276824,8.293435,8.7
AllD,19.0,0.0,10.193133,2.5839999,10.019697,1.9709544,18.339766,15.023254,18.315998,13.970588,9.999998,2.4942083,9.82618,1.9,8.806868,16.415998,8.9803095,17.029045,0.6602316,3.9767435,0.6839999,5.0294113,8.999998,16.505789,9.1738205,17.099998
OSP,10.31274,-1.6094422,9.53879,9.162378,9.449858,6.5732436,8.33673,8.247963,2.9603035,-0.35071182,7.504702,7.381664,2.721216,-0.44270405,1.8913473,2.0907297,7.3034286,8.016189,7.118834,8.020105,7.4698386,9.693408,7.247164,8.117546,7.817199,9.732045
TFT,10.323999,-0.40800002,9.430901,8.304036,8.692366,6.9539986,8.419853,7.613927,6.1758156,0.7251943,7.5823174,6.4742746,5.0362253,0.6436,4.4511995,5.6822686,5.007804,8.721115,6.2504983,7.357907,7.0011926,9.679769,7.301686,8.200471,7.751357,9.7692
1MP,11.883719,-1.5820575,9.6443615,8.611934,9.544961,6.5876427,15.095896,15.104513,4.36006,-0.022194717,6.5804005,5.642899,2.8141398,-0.4179437,1.9942924,3.3918386,7.4169607,9.397532,5.1784673,15.626113,5.6395726,14.966861,6.2110095,15.621426,8.470269,14.916278
GRIM,12.382352,-0.31120333,9.78734,7.310692,9.674783,6.999571,15.553913,12.7113085,14.0901985,1.121218,8.803585,2.677702,7.883055,0.7311203,7.599546,14.410655,7.7997594,14.899251,1.914275,13.047354,2.036251,16.548515,8.656927,16.1055,8.859212,16.561764
7,14.171675,-2.8957527,9.100604,8.879935,1.2547644,0.3996048,5.4168377,2.9954815,4.401494,-1.2827921,5.210827,2.840002,3.5279698,-1.3559844,-1.574357,-0.50229985,-1.8659595,2.3045683,2.2385628,2.3822255,7.6268196,12.362089,4.4135537,4.6230245,7.888479,12.4718895
8,14.253835,-2.372093,9.101416,8.302073,1.1874878,0.8267155,9.247086,1.56304,8.160212,0.47521913,6.727768,1.4783082,1.0533458,0.37209308,-1.9543705,0.644624,-1.9341122,2.3632975,1.0120052,1.09104,7.002371,12.246865,5.7689075,8.057334,7.8892326,12.546176
9,17.776,-2.892,9.946668,7.2565093,8.748108,0.6234957,7.0840435,4.379877,5.6705832,-1.162591,5.3597903,2.909686,4.2086396,-1.3436,-0.6243554,1.2075926,0.6080637,3.4942317,2.2998579,3.7046323,6.173493,15.588073,4.5562115,6.3657336,8.653623,15.7308
10,18.066391,-2.2058823,10.1268835,3.3155127,9.761438,2.6494522,15.8313,4.6981335,15.653148,1.1365697,9.059959,1.6110433,8.639504,0.92058825,0.8436153,3.3320985,0.960052,3.6473029,1.127867,3.9954448,2.5998862,15.593904,7.887805,14.038475,8.816581,15.993361
11,14.263154,-1.5789471,8.908953,8.582738,7.1943927,1.4570856,5.6255627,6.2610664,5.401475,-0.16661805,5.263157,6.7060814,5.0463953,-0.27894706,3.7752583,4.101475,5.4898205,11.227122,7.0586476,6.4231467,7.282738,12.850826,7.4210505,5.978129,7.6378145,12.963154
12,14.345494,-0.3938224,8.907591,7.7418456,6.558868,2.4027722,9.40328,1.7343975,9.23034,1.0100937,7.969907,2.0315592,5.865972,0.90617764,4.589492,7.9303403,4.7095747,11.674667,5.595625,2.7126954,6.4418454,12.669282,7.46815,9.028763,7.6392355,13.045494
13,17.818531,-1.5515023,9.978989,6.6274467,9.809387,1.5952646,8.415433,13.720007,7.0895653,0.2573493,5.4196577,5.1784854,5.1786604,-0.25150228,3.9294214,5.789565,7.640984,14.163443,5.134238,15.505021,5.3274465,16.378658,5.4036627,14.900452,8.7162695,16.51853
14,18.099998,-0.3,10.137125,3.2572,9.9803095,2.7029047,15.921234,4.9767437,15.842799,1.5029411,9.0999975,1.5942084,8.926181,1.0,7.662876,14.5428,7.819697,15.0970955,1.8787644,12.823255,1.9572,16.297058,8.699998,16.20579,8.87382,16.8
15,18.687256,-1.3905581,10.018077,6.312061,9.83016,0.7469035,16.88939,17.710169,15.020171,12.744211,6.3374033,6.0961785,6.0529733,0.64270365,4.6429563,6.4222674,8.7813635,15.96146,4.642761,13.984306,4.828496,14.801893,4.910731,7.8789525,8.982497,16.067951
16,18.675999,-2.592,9.991715,6.987454,8.868987,-0.3283085,15.142226,14.290153,13.99829,12.331895,6.2597904,3.8096862,5.1086392,-0.4436001,3.7397177,5.123537,7.774847,15.8252945,2.1144574,3.6253417,5.5825496,14.11911,4.8562117,6.665734,8.953623,16.0308
17,17.116278,-1.4179437,9.748925,6.6241846,9.616961,0.8590171,17.79858,17.826113,14.253592,12.719471,7.2617073,6.135306,4.1575065,0.6179425,2.5297594,3.9945123,8.544961,10.687775,4.6862044,14.104513,5.124314,13.4871435,5.9468875,13.683603,8.68369,10.88372
18,16.617645,-2.6887968,9.670634,8.657508,7.6906953,-0.251093,14.205164,14.122716,12.494028,12.275433,5.038518,4.397132,0.8123886,-0.53112054,-1.1526319,-0.99044377,6.4648604,8.945045,2.7641258,3.132688,7.424723,8.007738,3.5009649,3.9451373,8.597841,9.238235
19,14.828327,-0.10424709,8.821373,7.7064056,6.2030554,1.6279224,10.365293,3.457502,10.200844,2.782312,8.631278,6.7758822,6.05996,1.5559845,5.4066353,9.1008215,5.539658,13.241721,1.146177,0.7059346,2.3197525,4.3779783,7.744341,9.294131,7.9423394,13.328113
20,14.746176,-0.6279069,9.044694,8.2057085,0.26588774,-0.1298564,10.218093,3.2910402,9.181781,2.2886076,7.11434,2.792784,0.21657811,-0.17209303,0.14317498,8.01339,0.18748778,12.916321,0.5114305,0.56304,2.4898531,4.3295927,6.3889894,9.161327,8.142266,13.253834
21,11.224,-0.107999995,8.925746,8.204694,6.487375,1.6575272,9.48768,8.618752,7.4786787,2.5362797,8.482317,7.3742747,5.9362254,1.5436,5.2885785,6.663243,5.81246,10.015041,2.0512302,2.4094205,2.4900825,3.2198753,7.6016855,8.500471,8.051357,10.0692
22,10.93361,-0.79411757,9.407055,9.301044,1.7896502,-0.63013136,5.5094466,5.306123,0.84910893,0.44355896,4.7821436,4.556149,-0.3143858,-0.7205884,-0.35241562,0.6524078,1.6025506,9.535973,1.1638818,1.2424524,2.863182,3.0776937,4.2700877,4.903235,8.471434,9.80664
23,14.736838,-1.4210523,8.819795,8.501265,6.902203,0.58824474,6.975699,7.540795,6.714527,1.6991999,8.578945,8.252783,5.2977324,0.47894764,4.495995,4.8145275,6.413589,12.727542,6.3400908,5.774997,6.6012645,11.616588,4.7368407,5.0630064,8.018057,12.836839
24,14.654507,-2.6061773,9.043268,8.80925,0.33298236,-0.5875447,6.746577,4.5738564,5.684808,0.6874205,5.872198,3.9147065,0.48307872,-0.7061774,2.9914892,3.784808,1.0169419,12.3272915,2.0363584,2.1660802,6.90925,11.191026,4.689744,4.8751535,8.190543,12.754507
25,11.181466,-1.448498,8.997457,8.683786,8.550358,0.7460786,9.395166,9.314963,4.5329685,1.5390451,8.422447,8.306951,3.6022124,0.451502,2.4192193,2.6329684,8.427601,9.198791,6.416413,7.226298,6.7837863,8.746363,6.754232,7.5030565,8.58491,9.2814665
