Strategy,AllC,AllD,OSP,TFT,1MP,GRIM,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AllC,10.0,-1.0,9.61776,9.603999,7.697674,7.088235,4.901288,4.800877,0.49600002,0.14107881,4.7894726,4.6888413,0.44401547,0.100000024,-0.6177606,-0.604,1.3023252,1.9117644,4.098713,4.1991262,8.504,8.858921,4.210525,4.311159,8.555984,8.9
AllD,12.999999,0.0,6.9742494,1.7679999,6.8555818,1.3485477,12.548261,10.279069,12.531999,9.558823,6.8421035,1.7065636,6.723176,1.3,6.0257516,11.231999,6.144422,11.651452,0.45173737,2.7209296,0.46799994,3.441176,6.157893,11.293434,6.276824,11.699999
OSP,10.104246,-0.5364807,9.310468,8.717157,9.433291,6.840551,7.227828,7.1405964,3.5435104,0.5906361,6.0103393,5.884437,3.3690293,0.51909864,2.6167219,2.7634153,7.4944215,8.05083,5.4483175,6.7986746,6.0091352,9.2009,5.573616,6.8933578,6.500765,9.244015
TFT,10.107999,-0.136,8.888035,8.0393305,8.31048,6.960894,7.2673616,6.596916,5.425953,0.949416,6.0362115,5.196199,4.14664,0.8812,3.4765785,4.8659267,4.0928397,8.290419,4.7897944,6.230293,5.484716,9.165145,5.5917907,6.93226,6.2123466,9.2564
1MP,10.627906,-0.5273525,9.557067,8.259295,9.508961,6.8431964,10.83297,10.810144,4.366738,0.79194,5.7022395,4.5477176,3.4275148,0.5273521,2.6815345,3.5298114,7.5809608,8.525151,3.9570363,10.869345,4.5119586,10.958669,5.228232,10.895707,8.063813,10.972092
GRIM,10.794117,-0.10373444,8.885885,7.1878805,8.80774,6.9738164,11.064752,9.11252,10.060838,1.1800154,6.4433,2.2446694,5.811057,0.91037345,5.3172803,9.977589,5.502513,10.363707,1.4217672,9.039163,1.5216268,11.452331,6.043536,11.140029,6.245643,11.520588
7,11.390558,-0.9652509,7.7139297,7.560141,2.024977,1.4211009,5.3969064,3.539856,4.614644,0.26930478,5.245714,3.4258263,3.947626,0.21467188,0.011010252,0.83620274,-0.23865834,2.7853866,2.9639375,3.0694678,6.6521983,10.0798235,4.6290793,4.7837925,6.8342037,10.157297
8,11.417947,-0.79069763,7.683703,7.0348268,1.953856,1.5495975,7.5181494,1.52704,6.7546377,0.85535693,5.751362,1.4708707,1.7773924,0.7906977,-0.32706928,1.4928907,-0.30534405,2.807118,1.2029977,1.25504,6.087407,9.949619,5.0808644,6.6856947,6.8069444,10.18206
9,12.591999,-0.9639999,7.9893785,6.1136675,7.159132,1.4911184,6.3217206,4.34897,5.405877,0.34058142,5.2953696,3.4377937,4.440987,0.2188,0.7141472,1.7978798,1.4563304,3.1885161,2.9725437,3.842605,5.357151,11.155005,4.6766324,5.750472,7.0833106,11.2436
