Strategy,AllC,AllD,OSP,TFT,1MP,GRIM,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AllC,10.0,-1.0,9.61776,9.603999,7.697674,7.088235,4.901288,4.800877,0.49600002,0.14107881,4.7894726,4.6888413,0.44401547,0.100000024,-0.6177606,-0.604,1.3023252,1.9117644,4.098713,4.1991262,8.504,8.858921,4.210525,4.311159,8.555984,8.9
AllD,15.0,0.0,8.047211,2.04,7.9102874,1.5560166,14.478764,11.860464,14.459999,11.029411,7.894735,1.9691119,7.757511,1.5,6.9527903,12.96,7.0897183,13.443984,0.52123547,3.1395345,0.53999996,3.9705877,7.1052613,13.030887,7.24249,13.499999
OSP,10.173744,-0.5364807,9.424629,8.951974,9.450416,6.8529925,7.8170004,7.7330728,3.569469,0.5962165,6.8213506,6.7024107,3.3750215,0.51909864,2.6234314,2.7862082,7.510084,8.108711,6.3609643,7.455962,6.8056645,9.434137,6.4818735,7.54753,7.2126303,9.473358
TFT,10.179999,-0.136,9.147263,8.171683,8.4977665,6.9736595,7.8645205,7.1367006,5.850007,0.9550469,6.854738,5.8928537,4.663761,0.8812,4.048474,5.333424,4.6237936,8.502875,5.586324,6.8326364,6.297659,9.405242,6.5012646,7.5940375,7.0242352,9.4939995
1MP,11.046511,-0.5273525,9.591873,8.43927,9.52696,6.855744,12.335291,12.324738,4.5628557,0.8295833,6.1692286,5.1369433,3.4387932,0.5273521,2.6940892,3.7097864,7.598961,8.883759,4.614324,12.549537,5.114302,12.363801,5.7510386,12.563638,8.270681,12.353488
GRIM,11.323528,-0.10373444,9.190517,7.2330728,9.100937,6.9866934,12.620501,10.371706,11.463395,1.2200819,7.2895107,2.448689,6.561248,0.91037345,6.1469297,11.524169,6.335648,11.942827,1.6550052,10.444294,1.7617242,13.219576,6.983474,12.86399,7.183649,13.267647
7,12.317597,-0.9652509,8.372545,8.199125,2.2690132,1.5991851,5.406872,3.5518324,4.630003,0.27116963,5.2471223,3.4312449,3.9599555,0.21467188,0.057587974,0.8780663,-0.1584662,3.0859137,2.9706469,3.0820224,7.224094,10.909472,4.637778,4.7999334,7.4298277,10.995495
8,12.363243,-0.79069763,8.353766,7.637171,2.203264,1.7283653,8.0984535,1.54504,7.285591,0.8572387,6.2183514,1.4862299,1.9911265,0.7906977,-0.24687713,1.6890087,-0.22153601,3.119727,1.2186605,1.27304,6.618361,10.782754,5.5054264,7.2131743,7.4128942,11.036766
9,14.32,-0.9639999,8.650461,6.635966,7.7541633,1.66943,6.580948,4.536257,5.53823,0.35334703,5.329475,3.4610424,4.4557643,0.2188,0.7560108,2.0841317,1.6524484,3.7504559,2.9953365,4.02258,5.824649,12.701587,4.7145276,6.0271516,7.6811643,12.806
